Date,Close,Open,High,Low,Vol.,Change %
"Dec 04, 2015",7019,"7,020.61","7,043.92","7,003.72",5.98M,-0.02%
"Dec 07, 2015",7099,"7,019.25","7,101.72","7,019.25",21.10M,1.13%
"Dec 08, 2015",7070,"7,098.52","7,104.35","7,050.51",20.24M,-0.40%
"Dec 09, 2015",7036,"7,070.06","7,085.84","7,035.95",7.34M,-0.48%
"Dec 10, 2015",7027,"7,035.95","7,067.56","7,011.40",21.85M,-0.13%
"Dec 11, 2015",6944,"7,026.77","7,044.09","6,921.60",11.39M,-1.18%
"Dec 14, 2015",6881,"6,943.70","6,947.85","6,856.51",20.23M,-0.90%
"Dec 15, 2015",6862,"6,881.48","6,897.41","6,853.10",21.28M,-0.29%
"Dec 16, 2015",6795,"6,861.73","6,888.21","6,794.75",9.11M,-0.98%
"Dec 17, 2015",6801,"6,794.75","6,883.95","6,794.75",17.28M,0.09%
"Dec 18, 2015",6801,"6,800.81","6,861.23","6,782.25",15.07M,0.00%
"Dec 21, 2015",6901,"6,801.09","6,900.95","6,801.09",9.34M,1.47%
"Dec 22, 2015",6952,"6,900.95","6,971.93","6,895.56",24.83M,0.73%
"Dec 23, 2015",6987,"6,951.53","7,009.12","6,948.06",8.17M,0.51%
"Dec 28, 2015",7001,"6,987.23","7,008.87","6,947.11",16.26M,0.20%
"Dec 29, 2015",6981,"7,001.12","7,001.12","6,941.07",4.72M,-0.29%
"Dec 30, 2015",7004,"6,980.69","7,007.15","6,932.80",14.39M,0.34%
"Jan 04, 2016",6906,"7,004.32","7,004.32","6,898.91",3.99M,-1.40%
"Jan 05, 2016",6867,"6,906.01","6,932.34","6,864.76",8.55M,-0.56%
"Jan 06, 2016",6804,"6,867.05","6,875.87","6,803.92",3.86M,-0.92%
"Jan 07, 2016",6761,"6,803.92","6,803.92","6,641.75",21.83M,-0.63%
"Jan 08, 2016",6709,"6,760.82","6,814.60","6,702.51",30.88M,-0.77%
"Jan 11, 2016",6608,"6,708.54","6,719.08","6,595.81",10.76M,-1.49%
"Jan 12, 2016",6569,"6,608.41","6,626.78","6,527.03",15.25M,-0.60%
"Jan 13, 2016",6573,"6,568.97","6,598.16","6,568.46",9.96M,0.06%
"Jan 14, 2016",6415,"6,573.13","6,574.11","6,398.95",49.37M,-2.41%
"Jan 15, 2016",6340,"6,414.92","6,513.47","6,230.76",16.39M,-1.16%
"Jan 18, 2016",6019,"6,340.38","6,340.38","6,009.97",20.77M,-5.07%
"Jan 19, 2016",6176,"6,018.98","6,194.31","6,018.98",15.09M,2.60%
"Jan 20, 2016",6063,"6,175.52","6,175.52","6,024.76",9.64M,-1.82%
"Jan 21, 2016",6265,"6,062.97","6,265.90","6,038.77",10.00M,3.34%
"Jan 22, 2016",6377,"6,265.30","6,463.58","6,265.30",12.62M,1.79%
"Jan 25, 2016",6256,"6,377.36","6,410.09","6,254.44",6.16M,-1.91%
"Jan 26, 2016",6245,"6,255.87","6,257.31","6,106.60",8.90M,-0.18%
"Jan 27, 2016",6260,"6,244.56","6,307.50","6,244.56",7.01M,0.25%
"Jan 28, 2016",6245,"6,260.44","6,307.85","6,235.60",12.07M,-0.24%
"Jan 29, 2016",6269,"6,245.39","6,319.00","6,245.39",19.31M,0.38%
"Feb 01, 2016",6322,"6,268.84","6,331.54","6,256.41",16.09M,0.86%
"Feb 02, 2016",6306,"6,322.44","6,343.89","6,284.18",14.52M,-0.26%
"Feb 03, 2016",6290,"6,305.73","6,337.95","6,280.67",22.92M,-0.26%
"Feb 04, 2016",6394,"6,289.55","6,397.28","6,289.55",35.61M,1.66%
"Feb 05, 2016",6380,"6,393.99","6,414.21","6,380.36",13.00M,-0.21%
"Feb 08, 2016",6239,"6,380.36","6,389.11","6,238.58",7.39M,-2.22%
"Feb 09, 2016",6173,"6,238.58","6,262.79","6,146.65",20.40M,-1.05%
"Feb 10, 2016",6133,"6,172.77","6,212.24","6,133.17",5.91M,-0.64%
"Feb 11, 2016",6040,"6,133.17","6,187.44","6,009.88",13.53M,-1.52%
"Feb 12, 2016",6065,"6,039.86","6,082.95","6,016.49",3.93M,0.41%
"Feb 15, 2016",6136,"6,064.63","6,207.77","6,064.63",6.19M,1.18%
"Feb 16, 2016",6114,"6,136.00","6,196.72","6,101.89",4.73M,-0.36%
"Feb 17, 2016",6173,"6,113.90","6,184.21","6,113.90",22.85M,0.97%
"Feb 18, 2016",6212,"6,173.40","6,218.61","6,156.04",8.52M,0.63%
"Feb 19, 2016",6277,"6,212.22","6,291.42","6,208.75",5.63M,1.04%
"Feb 22, 2016",6338,"6,276.85","6,337.50","6,266.18",5.62M,0.97%
"Feb 23, 2016",6360,"6,337.50","6,392.93","6,301.42",9.53M,0.36%
"Feb 24, 2016",6248,"6,360.26","6,385.34","6,248.45",4.65M,-1.76%
"Feb 25, 2016",6365,"6,248.45","6,374.64","6,248.45",11.78M,1.86%
"Feb 26, 2016",6498,"6,364.81","6,498.21","6,364.81",6.55M,2.10%
"Feb 29, 2016",6389,"6,498.21","6,500.79","6,389.40",7.98M,-1.67%
"Mar 01, 2016",6508,"6,389.40","6,516.00","6,372.98",8.90M,1.86%
"Mar 02, 2016",6539,"6,508.04","6,609.38","6,468.03",7.74M,0.48%
"Mar 03, 2016",6564,"6,539.01","6,571.05","6,520.91",5.11M,0.38%
"Mar 04, 2016",6557,"6,563.98","6,585.86","6,533.17",13.61M,-0.11%
"Mar 07, 2016",6626,"6,556.57","6,625.94","6,549.38",10.59M,1.06%
"Mar 08, 2016",6674,"6,625.94","6,673.90","6,617.82",29.78M,0.72%
"Mar 09, 2016",6639,"6,673.90","6,687.31","6,638.73",6.77M,-0.53%
"Mar 10, 2016",6615,"6,638.73","6,673.36","6,615.30",4.55M,-0.35%
"Mar 11, 2016",6607,"6,615.30","6,659.61","6,607.09",12.92M,-0.12%
"Mar 14, 2016",6649,"6,607.09","6,668.48","6,604.17",11.76M,0.64%
"Mar 15, 2016",6628,"6,649.10","6,651.97","6,599.20",14.43M,-0.32%
"Mar 16, 2016",6687,"6,627.85","6,686.75","6,605.92",11.48M,0.89%
"Mar 17, 2016",6755,"6,686.75","6,847.09","6,686.75",30.49M,1.02%
"Mar 18, 2016",6826,"6,754.83","6,853.83","6,751.36",16.90M,1.06%
"Mar 21, 2016",6790,"6,826.40","6,856.72","6,731.35",11.45M,-0.53%
"Mar 22, 2016",6782,"6,790.40","6,804.51","6,763.17",32.90M,-0.12%
"Mar 23, 2016",6773,"6,782.24","6,792.28","6,766.25",21.00M,-0.14%
"Mar 24, 2016",6741,"6,773.03","6,797.54","6,736.12",5.41M,-0.48%
"Mar 25, 2016",6756,"6,740.80","6,762.76","6,732.52",2.55M,0.22%
"Mar 28, 2016",6753,"6,755.54","6,767.58","6,744.61",893.40K,-0.04%
"Mar 29, 2016",6712,"6,752.61","6,752.61","6,711.78",19.67M,-0.60%
"Mar 30, 2016",6715,"6,711.78","6,739.61","6,691.43",35.35M,0.05%
"Mar 31, 2016",6738,"6,715.45","6,750.27","6,696.65",7.90M,0.33%
"Apr 01, 2016",6705,"6,737.73","6,737.73","6,674.71",6.88M,-0.48%
"Apr 04, 2016",6732,"6,705.17","6,752.53","6,687.12",8.20M,0.40%
"Apr 05, 2016",6679,"6,732.01","6,741.32","6,668.33",3.61M,-0.79%
"Apr 06, 2016",6693,"6,679.03","6,721.89","6,677.92",24.37M,0.21%
"Apr 07, 2016",6721,"6,693.16","6,738.29","6,690.96",7.06M,0.41%
"Apr 08, 2016",6728,"6,720.61","6,763.00","6,720.61",2.47M,0.12%
"Apr 11, 2016",6712,"6,728.47","6,756.38","6,706.18",14.23M,-0.25%
"Apr 12, 2016",6708,"6,711.92","6,729.78","6,701.11",33.87M,-0.06%
"Apr 13, 2016",6732,"6,707.98","6,759.24","6,707.98",17.78M,0.36%
"Apr 14, 2016",6726,"6,731.98","6,757.30","6,716.33",13.61M,-0.08%
"Apr 15, 2016",6663,"6,726.46","6,744.79","6,662.48",29.70M,-0.95%
"Apr 18, 2016",6623,"6,662.89","6,673.69","6,622.91",3.36M,-0.60%
"Apr 19, 2016",6630,"6,622.91","6,650.33","6,622.91",22.10M,0.11%
"Apr 20, 2016",6576,"6,630.27","6,630.27","6,545.02",15.17M,-0.81%
"Apr 21, 2016",6548,"6,576.37","6,591.58","6,547.97",24.14M,-0.43%
"Apr 22, 2016",6561,"6,547.97","6,607.60","6,547.97",10.09M,0.19%
"Apr 25, 2016",6566,"6,560.62","6,580.67","6,554.81",3.94M,0.09%
"Apr 26, 2016",6580,"6,566.25","6,600.34","6,566.10",10.65M,0.20%
"Apr 27, 2016",6529,"6,579.66","6,615.55","6,527.99",5.78M,-0.77%
"Apr 28, 2016",6544,"6,529.25","6,587.64","6,525.70",14.76M,0.23%
"Apr 29, 2016",6448,"6,544.07","6,574.46","6,447.37",14.16M,-1.47%
"May 03, 2016",6406,"6,447.99","6,496.75","6,392.38",10.19M,-0.65%
"May 04, 2016",6430,"6,405.92","6,441.10","6,392.50",12.93M,0.38%
"May 05, 2016",6474,"6,430.08","6,495.81","6,430.08",3.90M,0.69%
"May 06, 2016",6443,"6,474.34","6,509.30","6,441.11",7.80M,-0.49%
"May 09, 2016",6464,"6,442.93","6,479.90","6,442.93",5.19M,0.33%
"May 10, 2016",6475,"6,464.45","6,497.90","6,457.50",56.02M,0.16%
"May 11, 2016",6459,"6,474.84","6,502.80","6,448.19",14.57M,-0.24%
"May 12, 2016",6449,"6,458.99","6,489.81","6,448.03",8.10M,-0.15%
"May 13, 2016",6463,"6,449.49","6,475.90","6,441.62",11.41M,0.21%
"May 16, 2016",6445,"6,462.97","6,478.20","6,427.11",5.85M,-0.28%
"May 17, 2016",6408,"6,445.13","6,452.62","6,408.02",18.55M,-0.58%
"May 18, 2016",6436,"6,408.02","6,435.74","6,393.64",5.81M,0.43%
"May 19, 2016",6382,"6,435.74","6,439.38","6,382.16",9.33M,-0.83%
"May 20, 2016",6367,"6,382.16","6,416.03","6,365.66",9.61M,-0.24%
"May 23, 2016",6386,"6,367.12","6,392.89","6,353.20",3.27M,0.29%
"May 24, 2016",6406,"6,385.89","6,427.25","6,374.59",10.21M,0.31%
"May 25, 2016",6409,"6,405.82","6,435.23","6,400.87",5.95M,0.06%
"May 26, 2016",6441,"6,409.39","6,446.45","6,409.39",6.65M,0.49%
"May 27, 2016",6473,"6,441.01","6,492.86","6,441.01",4.43M,0.49%
"May 30, 2016",6351,"6,472.80","6,476.08","6,261.75",8.66M,-1.88%
"May 31, 2016",6360,"6,350.90","6,438.68","6,350.90",11.31M,0.15%
"Jun 01, 2016",6465,"6,360.32","6,470.29","6,360.32",10.38M,1.64%
"Jun 02, 2016",6574,"6,464.56","6,602.29","6,464.56",24.85M,1.70%
"Jun 03, 2016",6546,"6,574.40","6,620.57","6,457.90",12.86M,-0.44%
"Jun 06, 2016",6561,"6,545.70","6,567.68","6,499.76",14.59M,0.24%
"Jun 07, 2016",6628,"6,561.15","6,632.61","6,556.55",8.39M,1.03%
"Jun 08, 2016",6662,"6,628.49","6,666.76","6,595.64",12.34M,0.50%
"Jun 09, 2016",6515,"6,661.93","6,675.09","6,512.57",17.97M,-2.21%
"Jun 10, 2016",6410,"6,514.67","6,551.21","6,405.75",10.04M,-1.60%
"Jun 13, 2016",6407,"6,410.34","6,446.46","6,329.54",4.85M,-0.06%
"Jun 14, 2016",6422,"6,406.54","6,434.22","6,381.71",3.10M,0.25%
"Jun 15, 2016",6518,"6,422.45","6,521.20","6,417.36",3.54M,1.49%
"Jun 16, 2016",6466,"6,518.28","6,532.96","6,456.67",12.80M,-0.80%
"Jun 17, 2016",6488,"6,466.28","6,504.13","6,440.53",2.95M,0.33%
"Jun 21, 2016",6508,"6,487.63","6,546.47","6,487.63",12.71M,0.31%
"Jun 22, 2016",6501,"6,507.75","6,542.26","6,486.16",22.81M,-0.11%
"Jun 23, 2016",6495,"6,500.53","6,520.70","6,495.11",5.98M,-0.08%
"Jun 24, 2016",6266,"6,495.34","6,495.34","5,899.96",38.12M,-3.53%
"Jun 27, 2016",6272,"6,266.14","6,316.39","6,243.46",6.47M,0.09%
"Jun 28, 2016",6444,"6,271.89","6,443.76","6,271.89",13.64M,2.74%
"Jun 29, 2016",6504,"6,443.76","6,503.71","6,443.76",6.96M,0.93%
"Jun 30, 2016",6473,"6,503.71","6,525.45","6,470.58",14.90M,-0.47%
"Jul 01, 2016",6487,"6,473.41","6,522.57","6,464.43",2.10M,0.21%
"Jul 04, 2016",6484,"6,487.06","6,500.11","6,420.87",10.09M,-0.05%
"Jul 05, 2016",6513,"6,483.82","6,525.33","6,426.65",15.07M,0.45%
"Jul 06, 2016",6434,"6,513.14","6,537.99","6,425.91",7.81M,-1.21%
"Jul 07, 2016",6477,"6,434.22","6,484.35","6,432.50",3.55M,0.66%
"Jul 08, 2016",6473,"6,476.58","6,494.00","6,457.45",4.24M,-0.06%
"Jul 11, 2016",6489,"6,472.60","6,496.49","6,448.23",4.06M,0.25%
"Jul 12, 2016",6530,"6,488.52","6,552.54","6,488.52",4.43M,0.64%
"Jul 13, 2016",6578,"6,530.36","6,577.90","6,507.69",6.74M,0.73%
"Jul 14, 2016",6580,"6,577.90","6,626.86","6,577.90",28.75M,0.04%
"Jul 15, 2016",6615,"6,580.40","6,616.63","6,580.29",8.07M,0.52%
"Jul 18, 2016",6623,"6,614.60","6,627.22","6,593.54",12.31M,0.13%
"Jul 19, 2016",6645,"6,623.23","6,656.39","6,617.03",12.74M,0.33%
"Jul 20, 2016",6665,"6,645.06","6,666.21","6,642.67",10.72M,0.30%
"Jul 21, 2016",6635,"6,664.72","6,687.26","6,626.32",12.44M,-0.45%
"Jul 22, 2016",6638,"6,634.63","6,662.38","6,624.83",11.37M,0.05%
"Jul 25, 2016",6654,"6,638.03","6,668.88","6,628.86",9.14M,0.24%
"Jul 26, 2016",6655,"6,654.22","6,708.94","6,638.81",5.52M,0.02%
"Jul 27, 2016",6727,"6,655.22","6,727.32","6,655.22",7.51M,1.08%
"Jul 28, 2016",6694,"6,727.32","6,727.32","6,670.22",14.74M,-0.49%
"Jul 29, 2016",6725,"6,694.09","6,743.60","6,688.19",7.92M,0.46%
"Aug 01, 2016",6741,"6,725.19","6,789.24","6,721.14",9.63M,0.23%
"Aug 02, 2016",6685,"6,740.71","6,756.36","6,669.81",4.03M,-0.83%
"Aug 03, 2016",6666,"6,684.73","6,717.74","6,663.67",6.90M,-0.28%
"Aug 04, 2016",6708,"6,666.06","6,707.50","6,666.06",4.29M,0.62%
"Aug 05, 2016",6752,"6,707.50","6,761.89","6,697.95",5.90M,0.66%
"Aug 08, 2016",6847,"6,752.01","6,847.18","6,743.99",3.88M,1.40%
"Aug 09, 2016",6880,"6,846.54","6,889.75","6,830.12",5.17M,0.49%
"Aug 10, 2016",6832,"6,880.09","6,883.70","6,823.07",8.14M,-0.69%
"Aug 11, 2016",6835,"6,832.44","6,847.63","6,795.92",8.02M,0.03%
"Aug 12, 2016",6789,"6,834.61","6,840.80","6,789.05",2.90M,-0.67%
"Aug 16, 2016",6865,"6,789.05","6,870.86","6,787.62",10.26M,1.12%
"Aug 17, 2016",6866,"6,865.23","6,870.65","6,830.39",4.30M,0.01%
"Aug 18, 2016",6899,"6,866.19","6,910.58","6,858.16",5.29M,0.47%
"Aug 19, 2016",6908,"6,898.58","6,913.76","6,886.07",2.46M,0.13%
"Aug 22, 2016",6874,"6,907.86","6,917.38","6,872.76",4.11M,-0.48%
"Aug 23, 2016",6896,"6,874.44","6,899.00","6,867.39",3.39M,0.31%
"Aug 24, 2016",6953,"6,895.55","6,988.49","6,877.45",5.44M,0.83%
"Aug 25, 2016",6962,"6,952.84","6,971.26","6,923.35",7.92M,0.14%
"Aug 26, 2016",6985,"6,962.39","6,985.27","6,957.21",4.06M,0.33%
"Aug 29, 2016",6999,"6,985.27","7,000.31","6,975.78",2.63M,0.19%
"Aug 30, 2016",7022,"6,998.51","7,026.73","6,989.36",2.22M,0.33%
"Aug 31, 2016",7036,"7,021.90","7,048.84","7,014.65",13.21M,0.20%
"Sep 01, 2016",7028,"7,035.72","7,055.62","7,014.12",2.31M,-0.10%
"Sep 02, 2016",7005,"7,028.44","7,032.72","6,992.50",5.16M,-0.34%
"Sep 05, 2016",7026,"7,004.84","7,026.05","6,992.87",11.35M,0.30%
"Sep 06, 2016",7039,"7,026.05","7,042.32","7,009.24",8.20M,0.18%
"Sep 07, 2016",7086,"7,038.71","7,086.04","7,029.96",5.70M,0.67%
"Sep 08, 2016",7061,"7,086.04","7,104.11","7,058.71",30.04M,-0.36%
"Sep 09, 2016",7027,"7,060.84","7,074.74","7,027.24",19.00M,-0.48%
"Sep 12, 2016",6911,"7,027.24","7,035.20","6,900.14",33.45M,-1.65%
"Sep 13, 2016",6939,"6,911.19","6,973.43","6,911.19",3.89M,0.41%
"Sep 14, 2016",6931,"6,939.27","6,946.57","6,926.65",7.25M,-0.12%
"Sep 15, 2016",6940,"6,931.06","6,966.24","6,900.47",8.56M,0.13%
"Sep 16, 2016",6979,"6,939.78","6,979.15","6,933.24",18.01M,0.57%
"Sep 19, 2016",6970,"6,979.15","6,980.55","6,952.50",17.98M,-0.13%
"Sep 20, 2016",6980,"6,969.95","6,991.99","6,951.24",11.04M,0.15%
"Sep 21, 2016",7036,"6,980.20","7,041.23","6,980.20",13.55M,0.80%
"Sep 22, 2016",7045,"7,036.36","7,046.99","6,998.97",14.69M,0.13%
"Sep 23, 2016",7000,"7,045.48","7,049.00","6,974.39",30.21M,-0.64%
"Sep 26, 2016",6955,"7,000.27","7,018.35","6,935.81",13.09M,-0.65%
"Sep 27, 2016",6913,"6,955.06","6,967.73","6,897.14",8.99M,-0.60%
"Sep 28, 2016",6947,"6,913.08","6,966.91","6,913.08",11.41M,0.49%
"Sep 29, 2016",6981,"6,946.93","6,997.75","6,946.93",11.77M,0.49%
"Sep 30, 2016",6937,"6,981.03","6,990.99","6,918.09",11.09M,-0.63%
"Oct 03, 2016",6956,"6,936.84","6,973.02","6,936.84",1.44M,0.28%
"Oct 04, 2016",6982,"6,956.48","6,981.98","6,934.86",18.71M,0.37%
"Oct 05, 2016",6964,"6,981.98","6,981.98","6,933.08",8.94M,-0.26%
"Oct 06, 2016",6944,"6,963.66","6,970.29","6,925.74",8.05M,-0.28%
"Oct 07, 2016",6943,"6,944.44","6,950.49","6,925.28",5.59M,-0.01%
"Oct 10, 2016",6912,"6,943.45","6,951.63","6,903.04",5.92M,-0.46%
"Oct 11, 2016",6927,"6,911.52","6,930.45","6,893.36",5.89M,0.22%
"Oct 12, 2016",6919,"6,926.71","6,943.80","6,909.70",5.55M,-0.11%
"Oct 13, 2016",6859,"6,919.39","6,931.15","6,847.76",15.55M,-0.88%
"Oct 14, 2016",6897,"6,858.69","6,902.45","6,817.30",40.82M,0.56%
"Oct 17, 2016",6868,"6,897.37","6,897.58","6,860.33",29.63M,-0.43%
"Oct 18, 2016",6844,"6,868.02","6,868.02","6,822.73",164.88M,-0.34%
"Oct 19, 2016",6878,"6,844.47","6,878.00","6,841.61",29.28M,0.49%
"Oct 20, 2016",6908,"6,878.00","6,908.27","6,867.69",36.77M,0.44%
"Oct 21, 2016",6862,"6,908.27","6,915.17","6,860.36",12.48M,-0.67%
"Oct 24, 2016",6854,"6,862.03","6,882.08","6,850.37",12.52M,-0.12%
"Oct 25, 2016",6793,"6,853.65","6,870.30","6,781.61",16.15M,-0.88%
"Oct 26, 2016",6782,"6,793.04","6,802.07","6,768.32",16.66M,-0.16%
"Oct 27, 2016",6838,"6,782.31","6,839.88","6,782.31",28.61M,0.83%
"Oct 28, 2016",6829,"6,838.37","6,840.16","6,823.11",19.29M,-0.14%
"Oct 31, 2016",6811,"6,829.12","6,839.16","6,805.23",7.17M,-0.26%
"Nov 01, 2016",6843,"6,811.06","6,854.48","6,811.06",27.60M,0.47%
"Nov 02, 2016",6795,"6,843.18","6,843.62","6,792.06",15.11M,-0.71%
"Nov 03, 2016",6808,"6,794.86","6,822.43","6,794.78",9.46M,0.19%
"Nov 04, 2016",6781,"6,807.91","6,837.30","6,767.86",14.14M,-0.40%
"Nov 07, 2016",6822,"6,780.90","6,826.29","6,780.90",11.21M,0.61%
"Nov 08, 2016",6811,"6,822.17","6,827.08","6,802.26",5.32M,-0.17%
"Nov 09, 2016",6781,"6,810.68","6,810.68","6,661.38",30.86M,-0.44%
"Nov 10, 2016",6846,"6,780.82","6,867.89","6,778.57",22.76M,0.95%
"Nov 11, 2016",6850,"6,845.53","6,860.25","6,823.25",13.54M,0.06%
"Nov 14, 2016",6855,"6,849.80","6,869.06","6,834.31",7.40M,0.07%
"Nov 15, 2016",6876,"6,854.72","6,883.42","6,848.36",4.57M,0.31%
"Nov 16, 2016",6843,"6,875.76","6,884.84","6,840.38",7.95M,-0.47%
"Nov 17, 2016",6859,"6,843.14","6,859.05","6,830.65",2.71M,0.23%
"Nov 18, 2016",6824,"6,859.05","6,862.03","6,815.00",2.93M,-0.51%
"Nov 21, 2016",6841,"6,824.19","6,846.73","6,821.20",7.32M,0.24%
"Nov 22, 2016",6852,"6,840.88","6,855.99","6,835.75",8.09M,0.17%
"Nov 23, 2016",6838,"6,852.19","6,858.39","6,827.11",8.48M,-0.20%
"Nov 24, 2016",6836,"6,838.27","6,849.94","6,816.47",5.05M,-0.03%
"Nov 25, 2016",6836,"6,836.15","6,844.48","6,825.03",5.74M,0.00%
"Nov 28, 2016",6790,"6,836.12","6,836.60","6,789.50",9.90M,-0.68%
"Nov 29, 2016",6834,"6,789.50","6,833.93","6,789.50",16.47M,0.65%
"Dec 02, 2016",6948,"6,833.93","6,949.87","6,832.42",58.56M,1.67%
"Dec 05, 2016",6915,"6,948.28","6,952.80","6,904.31",6.14M,-0.47%
"Dec 06, 2016",6888,"6,915.35","6,919.88","6,866.57",22.63M,-0.40%
"Dec 07, 2016",6874,"6,888.02","6,888.22","6,851.26",26.62M,-0.20%
"Dec 08, 2016",6861,"6,874.31","6,881.74","6,854.06",9.39M,-0.19%
"Dec 09, 2016",6895,"6,861.40","6,898.67","6,857.59",2.13M,0.49%
"Dec 12, 2016",6954,"6,894.98","6,959.85","6,894.98",58.05M,0.86%
"Dec 13, 2016",6985,"6,954.09","6,988.90","6,945.32",37.17M,0.45%
"Dec 14, 2016",7010,"6,985.06","7,022.59","6,976.67",45.27M,0.35%
"Dec 15, 2016",6999,"7,009.51","7,009.51","6,974.92",24.06M,-0.16%
"Dec 16, 2016",7057,"6,998.56","7,072.60","6,981.21",47.14M,0.83%
"Dec 19, 2016",7060,"7,056.79","7,084.38","7,044.18",11.32M,0.04%
"Dec 20, 2016",7022,"7,059.75","7,077.91","6,988.61",13.14M,-0.53%
"Dec 21, 2016",7023,"7,022.02","7,028.19","7,002.97",12.97M,0.01%
"Dec 22, 2016",7022,"7,022.57","7,029.92","7,000.76",21.43M,-0.01%
"Dec 23, 2016",7014,"7,021.91","7,044.44","7,004.17",2.68M,-0.12%
"Dec 27, 2016",7021,"7,013.61","7,031.54","6,996.61",6.99M,0.10%
"Dec 28, 2016",7029,"7,020.60","7,034.87","7,009.33",4.80M,0.13%
"Dec 29, 2016",7072,"7,029.38","7,073.26","7,020.68",6.91M,0.61%
"Dec 30, 2016",7085,"7,072.28","7,085.37","7,049.47",6.23M,0.18%
"Jan 03, 2017",7164,"7,085.05","7,178.77","7,069.14",26.95M,1.12%
"Jan 04, 2017",7215,"7,164.35","7,250.94","7,149.26",30.08M,0.71%
"Jan 05, 2017",7201,"7,215.49","7,249.17","7,200.57",65.34M,-0.21%
"Jan 06, 2017",7219,"7,200.57","7,247.63","7,200.57",14.87M,0.26%
"Jan 09, 2017",7248,"7,219.27","7,259.85","7,219.27",17.21M,0.40%
"Jan 10, 2017",7244,"7,248.46","7,258.14","7,230.55",22.80M,-0.06%
"Jan 11, 2017",7239,"7,244.11","7,250.75","7,219.84",37.13M,-0.07%
"Jan 12, 2017",7178,"7,238.70","7,255.49","7,168.77",31.98M,-0.83%
"Jan 13, 2017",7144,"7,178.33","7,194.07","7,119.12",27.87M,-0.48%
"Jan 16, 2017",7142,"7,143.96","7,186.53","7,127.37",13.20M,-0.03%
"Jan 17, 2017",7162,"7,142.13","7,163.78","7,122.84",17.38M,0.28%
"Jan 18, 2017",7178,"7,162.29","7,187.99","7,156.72",11.85M,0.22%
"Jan 19, 2017",7224,"7,178.10","7,234.66","7,178.10",10.21M,0.64%
"Jan 20, 2017",7290,"7,223.69","7,293.73","7,221.16",21.75M,0.91%
"Jan 23, 2017",7271,"7,289.73","7,316.63","7,262.60",29.16M,-0.26%
"Jan 25, 2017",7386,"7,271.00","7,385.98","7,271.00",61.13M,1.58%
"Jan 26, 2017",7402,"7,385.98","7,425.87","7,382.17",17.65M,0.21%
"Jan 27, 2017",7496,"7,401.72","7,506.96","7,401.72",27.57M,1.27%
"Jan 30, 2017",7484,"7,495.74","7,524.69","7,467.19",6.55M,-0.15%
"Jan 31, 2017",7518,"7,484.36","7,532.97","7,484.36",3.33M,0.45%
"Feb 01, 2017",7528,"7,517.85","7,527.94","7,452.53",12.17M,0.13%
"Feb 02, 2017",7474,"7,527.94","7,530.20","7,472.07",6.83M,-0.72%
"Feb 03, 2017",7493,"7,473.61","7,513.70","7,473.61",7.40M,0.26%
"Feb 06, 2017",7587,"7,492.76","7,586.55","7,492.76",21.37M,1.25%
"Feb 07, 2017",7629,"7,586.55","7,629.13","7,550.06",15.01M,0.56%
"Feb 08, 2017",7605,"7,629.13","7,643.69","7,597.63",5.38M,-0.31%
"Feb 09, 2017",7627,"7,605.17","7,654.64","7,598.15",10.86M,0.29%
"Feb 10, 2017",7669,"7,627.44","7,681.71","7,627.44",28.70M,0.54%
"Feb 13, 2017",7641,"7,668.55","7,680.99","7,624.86",5.07M,-0.36%
"Feb 14, 2017",7609,"7,640.89","7,651.96","7,571.32",11.43M,-0.41%
"Feb 15, 2017",7676,"7,609.25","7,676.01","7,609.25",9.29M,0.88%
"Feb 16, 2017",7712,"7,676.01","7,744.41","7,670.09",21.13M,0.47%
"Feb 17, 2017",7745,"7,711.84","7,745.39","7,697.38",21.72M,0.44%
"Feb 20, 2017",7796,"7,745.39","7,821.79","7,741.38",16.32M,0.66%
"Feb 21, 2017",7913,"7,796.14","7,931.05","7,796.14",26.99M,1.49%
"Feb 22, 2017",8035,"7,912.64","8,056.38","7,912.64",57.68M,1.55%
"Feb 23, 2017",8045,"8,035.25","8,080.29","8,022.86",39.76M,0.12%
"Feb 24, 2017",7954,"8,045.01","8,056.22","7,911.32",16.66M,-1.13%
"Feb 27, 2017",8010,"7,953.87","8,012.10","7,926.83",23.76M,0.71%
"Feb 28, 2017",7970,"8,009.95","8,040.08","7,966.86",11.01M,-0.50%
"Mar 01, 2017",8037,"7,969.94","8,044.78","7,960.70",9.32M,0.85%
"Mar 02, 2017",7973,"8,037.45","8,053.57","7,961.80",19.31M,-0.80%
"Mar 03, 2017",7979,"7,973.00","8,001.45","7,960.93",16.47M,0.07%
"Mar 06, 2017",7923,"7,978.97","7,981.59","7,903.99",5.39M,-0.70%
"Mar 07, 2017",7906,"7,923.39","7,936.78","7,902.29",21.72M,-0.22%
"Mar 08, 2017",7899,"7,905.57","7,927.72","7,894.89",11.09M,-0.08%
"Mar 09, 2017",7870,"7,899.41","7,900.98","7,854.12",13.36M,-0.37%
"Mar 10, 2017",7894,"7,870.27","7,904.85","7,853.66",13.79M,0.30%
"Mar 13, 2017",7890,"7,894.09","7,907.66","7,862.98",11.58M,-0.05%
"Mar 14, 2017",7890,"7,890.13","7,908.85","7,885.64",7.25M,0.00%
"Mar 15, 2017",7953,"7,890.26","7,954.93","7,888.53",22.53M,0.79%
